  simno it age mass belief forage env state info
   1   62   69 33.00 0.992 0.694    1    1 0.000000000000000
   1   62   70 33.00 0.991 0.694    1    1 0.000000000000000
   1   62   71 33.00 0.988 0.694    1    1 -0.000000000271038
   1   62   72 33.00 0.986 0.694    1    1 0.000000002579561
   1   62   73 34.00 0.990 0.696    1    1 0.000000006117412
   1   62   74 34.00 0.988 0.694    1    1 -0.000000000423679
   1   62   75 34.00 0.985 0.694    1    1 0.000000003163457
   1   62   76 34.00 0.981 0.696    1    1 0.000000005817114
   1   62   77 34.00 0.977 0.696    1    1 0.000000001562324
   1   62   78 34.00 0.972 0.696    1    1 0.000000004768681
   1   62   79 35.00 0.981 0.698    1    1 0.000000016506954
   1   62   80 35.00 0.976 0.696    1    1 0.000000001042143
   1   62   81 35.00 0.971 0.696    1    1 0.000000006692015
   1   62   82 35.00 0.964 0.698    1    1 0.000000016552250
   1   62   83 35.00 0.955 0.698    1    1 0.000000024895092
   1   62   84 35.00 0.944 0.700    1    1 0.000000035448974
   1   62   85 35.00 0.932 0.702    1    1 0.000000055132564
   1   62   86 35.00 0.916 0.704    1    1 0.000000094029114
   1   62   87 36.00 0.942 0.706    1    1 0.000000165835305
   1   62   88 37.00 0.960 0.702    1    1 0.000000067204782
   1   62   89 37.00 0.951 0.698    1    1 0.000000026287818
   1   62   90 37.00 0.940 0.700    1    1 0.000000042713492
   1   62   91 37.00 0.926 0.702    1    1 0.000000073346125
   1   62   92 37.00 0.909 0.704    1    1 0.000000123857777
   1   62   93 37.00 0.889 0.708    1    1 0.000000187756914
   1   62   94 37.00 0.864 0.712    1    1 0.000000307289021
   1   62   95 38.00 0.905 0.716    1    1 0.000000493764857
   1   62   96 39.00 0.934 0.708    1    1 0.000000207386925
   1   62   97 39.00 0.919 0.702    1    1 0.000000096194863
   1   62   98 39.00 0.901 0.706    1    1 0.000000147013121
   1   62   99 40.00 0.931 0.708    1    1 0.000000241743357
   1   62  100 40.00 0.915 0.702    1    1 0.000000106223807
   1   62  101 40.00 0.896 0.706    1    1 0.000000153975685
   1   62  102 40.00 0.873 0.708    1    1 0.000000237394133
   1   62  103 40.00 0.846 0.713    1    1 0.000000401716909
   1   62  104 40.00 0.814 0.718    1    1 0.000000573915025
   1   62  105 41.00 0.867 0.726    1    1 0.000000924253776
   1   62  106 41.00 0.838 0.714    1    1 0.000000402308769
   1   62  107 41.00 0.805 0.718    1    1 0.000000663213120
   1   62  108 42.00 0.860 0.726    1    1 0.000000987698667
   1   62  109 42.00 0.830 0.714    1    1 0.000000434261663
   1   62  110 43.00 0.880 0.720    1    1 0.000000621837901
   1   62  111 44.00 0.916 0.712    1    1   nan
   1   62  112 44.00 0.897 0.706    1    1   nan
   1   62  113 44.00 0.874 0.708    1    1   nan
   1   62  114 44.00 0.847 0.712    1    1   nan
   1   62  115 44.00 0.815 0.716    1    1   nan
   1   62  116 44.00 0.778 0.720    1    1   nan
   1   62  117 45.00 0.839 0.726    1    1   nan
   1   62  118 45.00 0.839   nan    1    2   nan
   1   63    1  1.00 0.500 0.000    1    1 0.000000000000000
   1   63    2  2.00 0.598 0.804    1    1 0.000000725800000
   1   63    3  2.00 0.534 0.778    1    1 0.000000578154265
   1   63    4  3.00 0.631 0.796    1    1 0.000000707350527
   1   63    5  4.00 0.718 0.770    1    1 0.000000541039817
   1   63    6  5.00 0.792 0.750    1    1 0.000000363930050
   1   63    7  6.00 0.850 0.732    1    1 0.000000217350734
   1   63    8  7.00 0.894 0.720    1    1 0.000000123578522
   1   63    9  8.00 0.927 0.712    1    1 0.000000064118063
   1   63   10  9.00 0.950 0.706    1    1 0.000000033756035
   1   63   11 10.00 0.966 0.702    1    1 0.000000014512704
   1   63   12 10.00 0.958 0.700    1    1 0.000000010760270
   1   63   13 10.00 0.948 0.700    1    1 0.000000013747673
   1   63   14 10.00 0.935 0.702    1    1 0.000000016925195
   1   63   15 10.00 0.920 0.704    1    1 0.000000026825650
   1   63   16 10.00 0.902 0.708    1    1 0.000000041970044
   1   63   17 10.00 0.881 0.710    1    1 0.000000069918039
   1   63   18 10.00 0.854 0.715    1    1 0.000000102095692
   1   63   19 10.00 0.823 0.720    1    1 0.000000150253319
   1   63   20 10.00 0.786 0.726    1    1 0.000000221642978
   1   63   21 10.00 0.744 0.734    1    1 0.000000316693718
   1   63   22 11.00 0.812 0.744    1    1 0.000000442360694
   1   63   23 11.00 0.773 0.730    1    1 0.000000267636580
   1   63   24 12.00 0.836 0.738    1    1 0.000000372258968
   1   63   25 13.00 0.884 0.724    1    1 0.000000214669800
   1   63   26 14.00 0.919 0.714    1    1 0.000000114382851
   1   63   27 14.00 0.901 0.708    1    1 0.000000056672892
   1   63   28 15.00 0.931 0.711    1    1 0.000000089038441
   1   63   29 15.00 0.915 0.705    1    1 0.000000044692514
   1   63   30 15.00 0.896 0.708    1    1 0.000000067072323
   1   63   31 15.00 0.873 0.712    1    1 0.000000093663323
   1   63   32 15.00 0.845 0.716    1    1 0.000000152673187
   1   63   33 15.00 0.812 0.722    1    1 0.000000226427821
   1   63   34 15.00 0.774 0.730    1    1 0.000000338492187
   1   63   35 16.00 0.836 0.738    1    1 0.000000476984098
   1   63   36 16.00 0.801 0.726    1    1 0.000000275348321
   1   63   37 16.00 0.761 0.733    1    1 0.000000398221483
   1   63   38 16.00 0.714 0.742    1    1 0.000000565750661
   1   63   39 16.00 0.661 0.754    1    1 0.000000788439503
   1   63   40 16.00 0.601 0.768    1    1 0.000001059977793
   1   63   41 16.00 0.536 0.785    1    1 0.000001367134491
   1   63   42 17.00 0.632 0.804    1    1 0.000001677992903
   1   63   43 17.00 0.569 0.778    1    1 0.000001299921420
   1   63   44 17.00 0.502 0.796    1    1 0.000001636977846
   1   63   45 17.00 0.431 0.818    1    1 0.000001946442281
   1   63   46 18.00 0.530 0.841    1    1 0.000002097245109
   1   63   47 18.00 0.460 0.808    1    1 0.000001949991223
   1   63   48 19.00 0.559 0.832    1    1 0.000002200588410
   1   63   49 20.00 0.654 0.801    1    1 0.000001951461271
   1   63   50 20.00 0.594 0.772    1    1 0.000001442128514
   1   63   51 20.00 0.527 0.792    1    1 0.000001879098941
   1   63   52 20.00 0.457 0.813    1    1 0.000002278363002
   1   63   53 20.00 0.384 0.838    1    1 0.000002571933161
   1   63   54 21.00 0.482 0.864    1    1 0.000002562224337
   1   63   55 21.00 0.409 0.830    1    0 0.000002710160128
   1   64    1  1.00 0.500 0.000    1    1 0.000000000000000
   1   64    2  1.00 0.431 0.804    1    0 0.000000725800000
   1   65    1  1.00 0.500 0.000    1    1 0.000000000000000
   1   65    2  2.00 0.598 0.804    1    1 0.000000725800000
   1   65    3  3.00 0.690 0.778    1    1 0.000000578154265
   1   65    4  3.00 0.634 0.754    1    1 0.000000407145147
   1   65    5  4.00 0.721 0.768    1    1 0.000000532682173
   1   65    6  5.00 0.794 0.748    1    1 0.000000354124361
   1   65    7  6.00 0.852 0.732    1    1 0.000000211992150
   1   65    8  7.00 0.896 0.720    1    1 0.000000122226947
   1   65    9  7.00 0.872 0.712    1    1 0.000000061300069
   1   65   10  7.00 0.844 0.716    1    1 0.000000093826413
   1   65   11  7.00 0.811 0.722    1    1 0.000000139017505
   1   65   12  7.00 0.773 0.729    1    1 0.000000208735774
   1   65   13  8.00 0.835 0.737    1    1 0.000000294247312
   1   65   14  8.00 0.801 0.724    1    1 0.000000168323556
   1   65   15  8.00 0.760 0.732    1    1 0.000000246267267
   1   65   16  8.00 0.713 0.740    1    1 0.000000344132523
   1   65   17  8.00 0.660 0.752    1    1 0.000000479429350
   1   65   18  9.00 0.743 0.764    1    1 0.000000640480907
   1   65   19  9.00 0.694 0.744    1    1 0.000000416253675
   1   65   20  9.00 0.639 0.756    1    1 0.000000567308500
   1   65   21  9.00 0.577 0.770    1    1 0.000000749456801
   1   65   22 10.00 0.671 0.788    1    1 0.000000949867370
   1   65   23 10.00 0.612 0.763    1    1 0.000000684277619
   1   65   24 10.00 0.548 0.778    1    0 0.000000884914260
   1   66    1  1.00 0.500 0.000    1    1 0.000000000000000
   1   66    2  2.00 0.598 0.804    1    1 0.000000725800000
   1   66    3  3.00 0.690 0.778    1    1 0.000000578154265
   1   66    4  4.00 0.768 0.754    1    1 0.000000407145147
   1   66    5  5.00 0.832 0.738    1    1 0.000000253579176
   1   66    6  5.00 0.796 0.724    1    1 0.000000144358933
   1   66    7  6.00 0.854 0.732    1    1 0.000000212202841
   1   66    8  7.00 0.897 0.720    1    1 0.000000119964386
   1   66    9  8.00 0.929 0.712    1    1 0.000000059684189
   1   66   10  8.00 0.912 0.706    1    1 0.000000030999428
   1   66   11  9.00 0.939 0.708    1    1 0.000000045550145
   1   66   12  9.00 0.925 0.704    1    1 0.000000025905895
   1   66   13 10.00 0.949 0.706    1    1 0.000000036604570
   1   66   14 11.00 0.965 0.702    1    1 0.000000016040165
   1   66   15 11.00 0.957 0.700    1    1 0.000000010588892
   1   66   16 11.00 0.947 0.700    1    1 0.000000014903246
   1   66   17 11.00 0.934 0.702    1    1 0.000000018499936
   1   66   18 11.00 0.919 0.704    1    1 0.000000032319117
   1   66   19 12.00 0.944 0.708    1    1 0.000000047227084
   1   66   20 12.00 0.931 0.702    1    1 0.000000021900601
   1   66   21 12.00 0.916 0.705    1    1 0.000000037817372
   1   66   22 12.00 0.897 0.708    1    1 0.000000055596367
   1   66   23 12.00 0.874 0.712    1    1 0.000000078976034
   1   66   24 12.00 0.846 0.716    1    1 0.000000127138178
   1   66   25 13.00 0.891 0.722    1    1 0.000000183068389
   1   66   26 13.00 0.867 0.713    1    1 0.000000103676377
   1   66   27 13.00 0.838 0.718    1    1 0.000000145985510
   1   66   28 13.00 0.804 0.724    1    1 0.000000217706031
   1   66   29 13.00 0.764 0.732    1    1 0.000000311638958
   1   66   30 14.00 0.829 0.740    1    1 0.000000448787211
   1   66   31 15.00 0.878 0.726    1    1 0.000000254562303
   1   66   32 15.00 0.852 0.716    1    1 0.000000135486035
   1   66   33 16.00 0.895 0.720    1    1 0.000000213819153
   1   66   34 16.00 0.872 0.712    1    1 0.000000102788817
   1   66   35 17.00 0.911 0.716    1    1 0.000000163025745
   1   66   36 17.00 0.890 0.709    1    1 0.000000083306234
   1   66   37 17.00 0.866 0.714    1    1 0.000000130911613
   1   66   38 18.00 0.906 0.718    1    0 0.000000198257214
   1   67    1  1.00 0.500 0.000    1    1 0.000000000000000
   1   67    2  2.00 0.598 0.804    1    1 0.000000725800000
   1   67    3  3.00 0.690 0.778    1    1 0.000000578154265
   1   67    4  4.00 0.768 0.754    1    1 0.000000407145147
   1   67    5  5.00 0.832 0.738    1    1 0.000000253579176
   1   67    6  6.00 0.881 0.724    1    1 0.000000144358933
   1   67    7  7.00 0.917 0.714    1    1 0.000000079353441
   1   67    8  8.00 0.943 0.708    1    1 0.000000040925391
   1   67    9  8.00 0.929 0.702    1    1 0.000000022795899
   1   67   10  9.00 0.952 0.706    1    1 0.000000030737309
   1   67   11  9.00 0.940 0.702    1    1 0.000000012991262
   1   67   12 10.00 0.959 0.704    1    1 0.000000026233565
   1   67   13 10.00 0.949 0.700    1    1 0.000000010687700
   1   67   14 10.00 0.938 0.702    1    1 0.000000015483400
   1   67   15 10.00 0.923 0.704    1    1 0.000000026218453
   1   67   16 11.00 0.947 0.706    1    1 0.000000038951319
   1   67   17 11.00 0.935 0.702    1    1 0.000000018034979
   1   67   18 11.00 0.920 0.704    1    1 0.000000029566411
   1   67   19 11.00 0.902 0.708    1    1 0.000000044455856
   1   67   20 11.00 0.880 0.710    1    1 0.000000076072257
   1   67   21 12.00 0.916 0.716    1    1 0.000000108690002
   1   67   22 12.00 0.897 0.708    1    1 0.000000055161513
   1   67   23 12.00 0.874 0.712    1    1 0.000000078675632
   1   67   24 12.00 0.847 0.716    1    1 0.000000126415029
   1   67   25 12.00 0.814 0.722    1    1 0.000000179267654
   1   67   26 12.00 0.776 0.730    1    1 0.000000275033127
   1   67   27 12.00 0.731 0.738    1    1 0.000000386211013
   1   67   28 12.00 0.680 0.748    1    1 0.000000541039488
   1   67   29 13.00 0.760 0.760    1    1 0.000000735642627
   1   67   30 13.00 0.714 0.742    1    1 0.000000468266134
   1   67   31 14.00 0.788 0.752    1    1 0.000000650313898
   1   67   32 14.00 0.745 0.736    1    1 0.000000399330996
   1   67   33 14.00 0.696 0.746    1    1 0.000000561758943
   1   67   34 14.00 0.640 0.758    1    1 0.000000768866640
   1   67   35 14.00 0.579 0.772    1    1 0.000001022593870
   1   67   36 15.00 0.672 0.790    1    1 0.000001286060808
   1   67   37 15.00 0.614 0.764    1    1 0.000000932030274
   1   67   38 15.00 0.549 0.782    1    1 0.000001237266755
   1   67   39 15.00 0.481 0.800    1    1 0.000001515196487
   1   67   40 16.00 0.580 0.822    1    1 0.000001750676581
   1   67   41 17.00 0.673 0.792    1    1 0.000001473967884
   1   67   42 18.00 0.754 0.766    1    1 0.000001066805436
   1   67   43 18.00 0.706 0.744    1    1 0.000000676482036
   1   67   44 19.00 0.782 0.758    1    1 0.000000948626190
   1   67   45 20.00 0.842 0.738    1    1 0.000000570551491
   1   67   46 21.00 0.889 0.724    1    1 0.000000316709147
   1   67   47 21.00 0.864 0.714    1    1 0.000000164495549
   1   67   48 21.00 0.834 0.720    1    1 0.000000265782247
   1   67   49 21.00 0.799 0.726    1    1 0.000000373779931
   1   67   50 22.00 0.856 0.734    1    1 0.000000564298114
   1   67   51 23.00 0.899 0.722    1    1 0.000000310900880
   1   67   52 23.00 0.876 0.712    1    1 0.000000145854828
   1   67   53 23.00 0.849 0.716    1    1 0.000000240604912
   1   67   54 23.00 0.817 0.724    1    1 0.000000351476913
   1   67   55 23.00 0.778 0.730    1    1 0.000000525772521
   1   67   56 23.00 0.734 0.740    1    1 0.000000774492091
   1   67   57 23.00 0.683 0.752    1    1 0.000001119136174
   1   67   58 23.00 0.625 0.766    1    1 0.000001550351652
   1   67   59 24.00 0.713 0.784    1    1 0.000002101933200
   1   67   60 25.00 0.788 0.758    1    1 0.000001395800614
   1   67   61 25.00 0.745 0.738    1    1 0.000000826088089
   1   67   62 26.00 0.813 0.749    1    1 0.000001202766867
   1   67   63 27.00 0.866 0.732    1    1 0.000000689624229
   1   67   64 27.00 0.837 0.718    1    1 0.000000361468887
   1   67   65 28.00 0.885 0.726    1    1 0.000000542982017
   1   67   66 28.00 0.860 0.714    1    1 0.000000259167722
   1   67   67 28.00 0.829 0.720    1    1 0.000000377710353
   1   67   68 28.00 0.793 0.727    1    1 0.000000624320552
   1   67   69 28.00 0.751 0.737    1    1 0.000000944928476
   1   67   70 28.00 0.703 0.748    1    1 0.000001421094898
   1   67   71 28.00 0.647 0.762    1    1 0.000002084033227
   1   67   72 28.00 0.585 0.782    1    1 0.000002941683901
   1   67   73 28.00 0.516 0.805    1    1 0.000004010998026
   1   67   74 28.00 0.443 0.832    1    1 0.000005006916787
   1   67   75 28.00 0.367 0.864    1    1 0.000005701587689
   1   67   76 28.00 0.292 0.902    1    1 0.000005310606720
   1   67   77 28.00 0.223 0.938    1    1 0.000003815454797
   1   67   78 29.00 0.299 0.973    1    1 0.000002104185161
   1   67   79 29.00 0.227 0.943    1    1 0.000004448639667
   1   67   80 30.00 0.304 0.981    1    1 0.000002296509599
   1   67   81 30.00 0.231 0.952    1    1 0.000005999445144
   1   67   82 30.00 0.166 0.994    1    1 0.000002363944637
   1   67   83 30.00 0.116 1.000    1    1 0.000000093404408
   1   67   84 30.00 0.080 1.000    1    1 0.000000000000000
   1   67   85 31.00 0.114 1.000    1    1 0.000000013449469
   1   67   86 31.00 0.078 1.000    1    1   nan
   1   67   87 31.00 0.053 1.000    1    1   nan
   1   67   88 31.00 0.036 0.996    1    1   nan
   1   67   89 31.00 0.024 0.980    1    1   nan
   1   67   90 31.00 0.016 0.976    1    1   nan
   1   67   91 31.00 0.011 0.976    1    1   nan
   1   67   92 32.00 0.016 0.978    1    1   nan
   1   67   93 32.00 0.016   nan    1    2   nan
   1   68    1  1.00 0.500 0.000    1    1 0.000000000000000
   1   68    2  2.00 0.598 0.804    1    1 0.000000725800000
   1   68    3  3.00 0.690 0.778    1    1 0.000000578154265
   1   68    4  4.00 0.768 0.754    1    1 0.000000407145147
   1   68    5  5.00 0.832 0.738    1    1 0.000000253579176
   1   68    6  6.00 0.881 0.724    1    1 0.000000144358933
   1   68    7  7.00 0.917 0.714    1    1 0.000000079353441
   1   68    8  7.00 0.898 0.708    1    1 0.000000040925391
   1   68    9  7.00 0.875 0.712    1    1 0.000000059301905
   1   68   10  8.00 0.913 0.716    1    1 0.000000092372004
   1   68   11  8.00 0.893 0.708    1    1 0.000000045445373
   1   68   12  8.00 0.869 0.712    1    1 0.000000071659339
   1   68   13  8.00 0.841 0.717    1    1 0.000000103150905
   1   68   14  9.00 0.887 0.722    1    1 0.000000155744400
   1   68   15 10.00 0.922 0.714    1    1 0.000000082587170
   1   68   16 10.00 0.904 0.706    1    1 0.000000041089650
   1   68   17 10.00 0.882 0.710    1    1 0.000000063329829
   1   68   18 10.00 0.856 0.714    1    1 0.000000098697417
   1   68   19 10.00 0.826 0.720    1    1 0.000000143184743
   1   68   20 11.00 0.876 0.726    1    1 0.000000212459843
   1   68   21 11.00 0.849 0.716    1    1 0.000000115807153
   1   68   22 12.00 0.893 0.722    1    1 0.000000165585819
   1   68   23 12.00 0.870 0.712    1    1 0.000000089856952
   1   68   24 12.00 0.841 0.718    1    1 0.000000128432642
   1   68   25 13.00 0.888 0.723    1    1 0.000000198605626
   1   68   26 14.00 0.922 0.714    1    1 0.000000104156779
   1   68   27 14.00 0.904 0.706    1    1 0.000000051609145
   1   68   28 14.00 0.883 0.710    1    1 0.000000078050618
   1   68   29 14.00 0.857 0.714    1    1 0.000000125415800
